Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-01-10,7378.26,7421.66,7308.81,7378.26,145.48229525296
2014-01-13,7503.25,7551.86,7349.61,7349.61,456.77161818394
2014-01-14,7447.7,7682.54,7291.52,7682.54,1404.5459828466
2014-01-15,7715.05,7715.05,7603.95,7608.28,173.2950869925
2014-01-16,7612.66,7673.37,7551.86,7560.58,75.95031590412
2014-01-17,7554.47,7681.14,7554.47,7638.66,113.39061247657
2014-01-20,7676.84,7677.72,7465.92,7620.43,290.96459050593
2014-01-21,7660.35,7923.38,7642.99,7812.26,833.3140294269
2014-01-22,7923.38,7977.19,7820.96,7977.19,1452.6835070112
2014-01-23,7971.95,8194.19,7971.95,8029.24,1401.336814569
2014-01-24,7996.33,7996.33,7860.05,7881.27,1900.8973431214
2014-01-27,7812.26,7812.26,7725.47,7760.09,231.06011599
2014-01-28,7725.52,7814.04,7725.52,7736.84,709.22618935819
2014-01-29,7812.26,7812.26,7656.01,7656.01,543.41916168019
2014-01-30,7656.06,7727.23,7595.25,7595.25,628.99698241722
2014-01-31,7378.26,7763.61,7353.09,7638.66,2995.2237257963
2014-02-03,7708.1,7768.25,7637.79,7673.37,1175.625312375
2014-02-04,7638.66,7673.37,7508.52,7642.99,1586.3988519128
2014-02-05,7566.58,7679.46,7551.9,7679.41,706.01702108056
2014-02-06,7768.88,7972.89,7724.1,7812.26,1159.5794709869
2014-02-07,7812.26,7985.79,7804.44,7985.79,677.13450658181
2014-02-10,7959.84,7984.99,7916.46,7972.86,530.58248856963
2014-02-11,8037.95,8173.06,7951.2,8158.17,1059.0255316208
2014-02-12,8158.17,8202.87,8033.65,8037.08,618.29975482509
2014-02-13,8098.72,8166.83,7970.24,8159.47,766.99121835569
2014-02-14,8159.4,8359.13,8150.66,8359.13,1044.0494129919
2014-02-17,8333.51,8590.85,8333.51,8480.64,281.33708567301
2014-02-18,8577.87,8580.47,8367.98,8376.49,338.0323919113
2014-02-19,8419.88,8506.68,8246.28,8419.88,1815.3195223844
2014-02-20,8419.88,8487.33,8267.99,8420.74,508.11831062616
2014-02-21,8420.01,8550.08,8376.49,8471.97,461.05050922079
2014-02-24,8471.97,8662.94,8471.97,8662.94,691.04090245157
2014-02-25,8662.94,8662.94,8475.79,8506.68,229.99039323079
2014-02-26,8524.08,8524.08,8342.63,8385.16,457.84134094315
2014-02-27,8402.57,8645.57,8402.57,8463.28,321.9865505231
2014-02-28,8584.82,8680.29,8506.3,8680.29,1356.408458682
2014-03-03,8376.49,8376.49,7812.49,7812.49,1597.096079505
2014-03-04,7985.87,8246.28,7985.87,8246.28,2175.8160922392
2014-03-05,8298.37,8367.8,7899.07,7933.79,1095.3961054341
2014-03-06,7964.17,8150.79,7955.5,8072.68,533.79165684727
2014-03-07,8090.04,8188.81,7907.74,7907.74,2262.4636357354
2014-03-10,7907.74,7977.15,7768.88,7768.88,393.65797539037
2014-03-11,7812.26,7908.56,7725.47,7725.47,621.50892310273
2014-03-12,7812.31,7812.31,7379.13,7543.17,1041.9099674734
2014-03-13,7440.73,7716.74,7440.73,7473.73,3084.010714811
2014-03-14,7343.52,7465.05,7039.8,7195.96,3479.8081357198
2014-03-17,7126.51,7498.73,7126.51,7386.96,1588.5382974312
2014-03-18,7493.69,7499.72,7291.45,7378.67,1929.7798576202
2014-03-19,7421.62,7456.34,7308.81,7378.26,1543.6099415443
2014-03-20,7378.3,7682.07,7334.93,7465.05,879.31210807306
2014-03-21,7551.86,7551.86,7249.35,7378.26,18229.145539748
2014-03-24,7531.89,7603.24,7473.77,7603.24,1063.3044226577
2014-03-25,7651.67,7916.43,7651.67,7864.34,3718.3563110243
2014-03-26,7864.39,7959.84,7794.92,7803.59,1077.2108185275
2014-03-27,7785.36,7907.74,7645.6,7812.26,1395.9882007729
2014-03-28,7814,7855.71,7603.95,7766.25,3018.757626499
2014-03-31,7812.26,7864.34,7682.27,7715.05,1394.9184780137
2014-04-01,7721.17,7854.75,7447.7,7551.86,3084.010714811
2014-04-02,7634.33,7634.33,7140.46,7222.01,5067.2767103918
2014-04-03,7222.01,7310.55,7180.38,7269.75,1152.0914116724
2014-04-04,7269.75,7577.9,7269.75,7551.86,1803.5525720331
2014-04-07,7525.72,7525.81,7317.48,7334.84,1203.4381041146
2014-04-08,7334.84,7421.57,7262.03,7360.88,3327.9075039115
2014-04-09,7465.05,7486.74,7329.63,7404.17,408.63409401935
2014-04-10,7404.29,7465.05,7256.72,7265.41,5300.4762719002
2014-04-11,7203.76,7299.61,7117.83,7226.34,1194.8803220409
2014-04-14,7161.24,7197.31,6948.61,6961.58,4179.406820245
2014-04-15,6944.18,7004.95,6914.94,6935.56,989.49355227199
2014-04-16,6935.56,7011.68,6366.99,6553.62,5345.4046277872
2014-04-17,6519.77,6770.63,6519.77,6753.27,6395.8723773343
2014-04-22,6805.33,7026.69,6787.98,6922.54,602.2539134369
2014-04-23,6944.23,7013.68,6707.22,6711.48,735.96925833852
2014-04-24,6752.72,6943.33,6597.02,6727.22,1179.9042034119
2014-04-25,6856.55,6858.3,6649.37,6858.3,794.80401009523
2014-04-28,6755.87,6855.22,6723.24,6779.3,566.95306238287
2014-04-29,6848.75,7004.95,6774.97,6774.97,739.17842661616
2014-04-30,6775,6899.98,6770.63,6805.33,314.49849120861
2014-05-02,6887.82,6887.82,6640.42,6640.42,231.06011599
2014-05-05,6597.02,6597.02,6275.84,6336.6,684.6225658963
2014-05-06,6362.65,6414.74,6336.65,6398.25,1143.5336295987
2014-05-07,6398.25,6926.88,6393.03,6770.63,1662.3491678169
2014-05-08,6926.88,6926.88,6683.82,6770.63,907.12489981259
2014-05-09,6880.87,6987.62,6683.82,6683.82,1099.6749964709
2014-05-12,6683.82,6935.56,6683.82,6900.84,676.06478382259
2014-05-13,6957.26,6990.37,6640.37,6857.43,1149.9519661539
2014-05-14,6815.82,6985,6794.17,6962.46,1044.0494129919
2014-05-15,6857.43,6857.43,6701.36,6770.63,1377.8029138663
2014-05-16,6727.22,6857.95,6727.22,6791.02,1215.2050544659
2014-05-19,6848.75,6878.96,6818.42,6840.07,678.20422934102
2014-05-20,6793.2,6926.88,6793.2,6861.78,556.25583479074
2014-05-21,6861.82,6909.51,6861.82,6866.37,2874.3450540052
2014-05-22,6934.69,7265.41,6892.35,7074.43,826.89569287162
2014-05-23,7118.75,7368.69,7118.75,7256.8,1270.830637945
2014-05-26,7355.66,7373.87,7101.86,7229.3,1133.9061247657
2014-05-27,7204.64,7290.58,7061.63,7074.43,1262.2728558713
2014-05-28,7074.48,7135.34,6814.01,6870.45,916.75240464551
2014-05-29,6857.43,7204.64,6857.43,7204.64,1183.1133716895
2014-05-30,7187.29,7248.05,7022.36,7248.05,802.29206940972
2014-06-02,7204.59,7204.59,7117.83,7126.51,457.84134094315
2014-06-03,7143.88,7365.23,7143.88,7248.91,2354.4597930277
2014-06-04,7248.91,7363.49,7152.56,7360.88,485.65413268269
2014-06-05,7360.88,7378.26,7291.41,7378.26,1052.6071950656
2014-06-06,7378.26,7421.66,7322.83,7421.66,595.83557688162
2014-06-09,7438.92,7439.01,7276.13,7276.13,1062.2346998985
2014-06-10,7276.13,7321.83,7230.74,7291.45,1013.0274529747
2014-06-11,7321.79,7356.25,7291.47,7291.47,248.17568013741
2014-06-12,7334.84,7378.26,7204.64,7334.84,547.69805271704
2014-06-13,7352.2,7373.92,7208.21,7227.22,523.09442925514
2014-06-16,7161.24,7209.8,7161.24,7204.64,342.31128294815
2014-06-17,7206.9,7278.38,7118.84,7204.64,452.49272714708
2014-06-18,7274.09,7274.09,7048.4,7048.4,350.86906502185
2014-06-20,7039.71,7380.42,7039.71,7380.42,2445.3862275608
2014-06-23,7248.05,7408.58,7234.19,7378.26,1616.3510891708
2014-06-24,7376.51,7376.51,7274.95,7284.08,1723.3233650921
2014-06-25,7207.24,7373.87,7204.59,7235.46,624.71809138037
2014-06-26,7291.45,7291.45,7213.33,7217.83,548.76777547625
2014-06-27,7204.64,7274.09,7146.62,7209.08,362.63601537319
2014-06-30,7248.05,7334.38,7226.34,7291.45,1398.1276462913
2014-07-01,7248.05,7248.26,6987.62,7030.16,838.66264322296
2014-07-02,7030.16,7256.72,6944.23,7256.72,960.61103777324
2014-07-03,7255.8,7255.8,7041.49,7122.19,1560.7255056917
2014-07-04,7193.27,7193.27,7048.4,7048.4,413.98270781542
2014-07-07,7023.26,7096.09,6926.92,6944.23,779.82789146625
2014-07-08,7026.69,7026.69,6888.68,6944.23,1093.2566599156
2014-07-09,6939.89,6944.23,6705.57,6944.23,1109.3025013038
2014-07-10,6900.84,6900.84,6601.85,6770.63,1530.7732684337
2014-07-11,6761.95,6944.23,6757.51,6944.23,863.26626668486
2014-07-14,6889.55,6948.57,6683.82,6683.82,1097.5355509525
2014-07-15,6787.98,6875.67,6753.31,6753.31,413.98270781542
2014-07-16,6744.6,6853.04,6597.02,6770.63,941.35602810741
2014-07-17,6727.53,6796.66,6640.42,6792.33,1038.7007991958
2014-07-18,6683.78,6868.54,6683.78,6814.01,775.5490004294
2014-07-21,6892.14,6892.14,6727.35,6770.63,863.26626668486
2014-07-22,6701.19,6847.06,6701.19,6787.98,641.83365552778
2014-07-23,6848.75,6900.84,6774.97,6900.84,880.38183083227
2014-07-24,6900.84,7014.54,6822.7,6994.58,510.25775614458
2014-07-25,6994.58,7117.87,6918.2,7013.68,1236.5995096502
2014-07-28,6987.62,7022.23,6959.3,6970.28,541.27971616176
2014-07-29,6996.32,7194.22,6953.22,7117.83,1251.5756282792
2014-07-30,7109.12,7126.48,6831.38,6944.23,1785.3672851264
2014-07-31,6829.4,6952.83,6770.63,6770.63,1351.059844886
2014-08-01,6788.03,6840.07,6605.71,6640.42,1207.7169951514
2014-08-04,6663.99,6692.51,6562.3,6597.02,983.07521571671
2014-08-05,6626.29,6666.47,6562.43,6563.17,1331.8048352201
2014-08-06,6563.21,6604.83,6469.91,6597.02,944.56519638505
2014-08-07,6528.51,6640.42,6466.81,6568.37,871.82404875856
2014-08-08,6471.19,6544.92,6353.97,6382.7,1387.4304186992
2014-08-11,6388.69,6466.73,6162.96,6340.96,1786.4370078856
2014-08-12,6340.96,6466.81,6241.09,6466.81,1875.2239969003
2014-08-13,6499.81,6698.75,6380.02,6423.43,2400.4578716739
2014-08-14,6770.63,7265.36,6770.63,6948.57,8854.0952780057
2014-08-18,6944.23,7027.52,6909.73,6948.57,8020.7812485788
2014-08-19,6970.28,7039.71,6962.34,6970.28,9486.3014287006
2014-08-20,7032.97,7048.66,6892.4,6900.84,4390.14220381
2014-08-21,6943.38,6982.43,6831.42,6982.43,5301.5459946594
2014-08-22,7050.14,7195.96,6970.28,7161.24,4847.9835447531
2014-08-25,7229.81,7291.45,7217.66,7291.45,4668.2701212054
2014-08-26,7291.45,7386.91,7240.23,7295.78,5387.1238153965
2014-08-27,7265.41,7408.58,7265.41,7360.88,6223.647013101
2014-08-28,7378.26,7378.26,7057.07,7161.24,7092.2618935819
2014-08-29,7204.64,7378.26,7091.79,7378.26,81163.074909765
2014-09-01,7360.84,7705.49,7314.02,7638.66,6053.5610943862
2014-09-02,7681.18,7881.7,7680.71,7864.34,4410.466936235
2014-09-03,7946.44,8504.19,7937.66,8345.47,8616.6168254604
2014-09-04,8332.37,8858.61,8332.37,8858.61,12639.84412286
2014-09-05,8770.04,8902.43,8310.53,8770.92,4877.9357820111
2014-09-08,8841.08,8876.15,8691.97,8841.08,3720.4957565427
2014-09-09,8847.48,8847.48,8727.06,8841.08,1146.7427978763
2014-09-10,8841.08,8845.42,8735.82,8762.15,1374.5937455887
2014-09-11,8762.18,8803.76,8595.43,8632.33,3910.9064076826
2014-09-12,8654.21,8654.26,8157.07,8332.37,5072.6253241879
2014-09-15,8331.47,8331.47,8114.51,8174.48,2965.2714885383
2014-09-16,8195.48,8507.78,7947.24,8376.22,4103.4565043409
2014-09-17,8446.03,8626.97,8420.07,8541.98,3020.8970720174
2014-09-18,8586.36,8586.36,8201.68,8420.07,3599.6170847516
2014-09-19,8457.78,8709.5,8218.25,8709.5,37116.170576412
2014-09-22,8709.5,8709.5,8539.44,8551.84,2630.4482649047
2014-09-23,8639.34,8708.58,8534.98,8548.12,1551.0980008588
2014-09-24,8563.34,8581.01,8385.42,8555.59,2994.1540030371
2014-09-25,8555.59,8665.6,8402.54,8551.64,833.3140294269
2014-09-26,8469.51,8532.12,8350.83,8490.24,2303.1131005855
2014-09-29,8549.01,8769.86,8350.83,8583.64,2151.2124687773
2014-09-30,8586.73,8683.2,8511.29,8683.2,2564.1254538335
2014-10-01,8674.42,8762.15,8442.43,8513.35,2935.3192512804
2014-10-02,8560.81,8560.81,8218.32,8331.39,3833.8863690193
2014-10-03,8194.66,8244.6,7771.21,7893.99,5637.4389410523
2014-10-06,8024.5,8200.8,7981.57,8200.8,2594.0776910914
2014-10-07,8244.64,8411.29,8135.06,8411.29,6051.4216488677
2014-10-08,8244.64,8332.37,8200.8,8323.59,2292.4158729934
2014-10-09,8429.72,8630.57,8429.72,8551.64,3381.3936418722
2014-10-10,8560.4,8560.4,8356.05,8499.01,3026.2456858135
2014-10-13,8499.01,8604.35,8349.9,8577.95,2956.7137064646
2014-10-14,8604.26,8637.58,8440.28,8634.96,2864.7175491723
2014-10-15,8578.87,8623.17,8463.98,8577.95,11509.147166372
2014-10-16,8595.43,8595.43,8359.55,8507.78,5787.2001273421
2014-10-17,8551.64,8551.64,8446.91,8529.71,1820.6681361805
2014-10-20,8472.74,8529.71,8472.74,8507.78,2501.0118110399
2014-10-21,8507.78,8639.34,8472.7,8551.64,2586.5896317769
2014-10-22,8577.9,8577.9,8477.21,8560.4,1608.8630298563
2014-10-23,8463.98,8575.31,8463.98,8572.68,604.39335895532
2014-10-24,8555.97,8555.97,8446.42,8507.78,1394.9184780137
2014-10-27,8507.78,8534.09,8386.79,8534.09,1061.1649771393
2014-10-28,8534.04,8534.04,8376.26,8507.78,943.49547362583
2014-10-29,8532.34,8532.34,8430.78,8525.31,1066.5135909353
2014-10-30,8470.41,8551.64,8470.41,8551.64,4381.5844217363
2014-10-31,8588.65,8814.76,8551.64,8813.88,6730.695600968
2014-11-03,8813.88,8813.88,8621.23,8770.92,1024.794403326
2014-11-04,8715.38,8805.98,8715.38,8776.16,2168.3280329247
2014-11-05,8771.78,8827.04,8683.2,8770.92,2692.492184939
2014-11-06,8692.01,8788.45,8692.01,8770.92,1024.794403326
2014-11-07,8332.37,8332.37,8070.14,8104.31,5412.7971616176
2014-11-10,8125.98,8156.9,7719.41,7823.65,2685.0041256245
2014-11-12,7823.65,8148.14,7806.11,7981.53,2556.637394519
2014-11-13,8069.1,8069.1,7824.71,7928.9,1842.0625913647
2014-11-14,7955.26,8024.82,7659.64,7718.39,2395.1092578778
2014-11-17,7718.34,7740.28,7499.12,7499.12,2842.2533712288
2014-11-18,7521.7,7620.16,7510.58,7586.85,823.68652459398
2014-11-19,7618.55,7962.76,7564.91,7857.86,1241.9481234462
2014-11-20,7893.81,7937.9,7836.85,7937.9,1070.7924819722
2014-11-21,7893.81,8021,7892.95,7893.81,1204.5078268738
2014-11-24,7795.62,7963.99,7762.25,7871.89,2026.0549059494
2014-11-25,7788.62,8049.71,7765.32,8049.71,6319.9220614302
2014-11-26,8030.6,8069.24,7806.11,7836.8,3678.7765689334
2014-11-27,7836.8,7981.23,7836.8,7928.9,647.18226932384
2014-11-28,7981.49,7999.08,7753.49,7753.49,1464.4504573625
2014-12-01,7753.49,7955.18,7753.49,7893.78,3300.094712172
2014-12-02,7937.66,7971.88,7718.39,7906.97,1551.0980008588
2014-12-03,7909.78,7909.78,7709.62,7885.27,1946.8954217676
2014-12-04,7893.78,7893.78,7740.32,7741.2,873.96349427699
2014-12-05,7741.2,7805.22,7700.86,7744.71,860.05709840722
2014-12-08,7820.63,7820.63,7542.98,7630.7,1891.2698382885
2014-12-09,7591.23,7625.34,7415.77,7420.18,1873.0845513819
2014-12-10,7367.56,7542.98,7346.31,7346.31,1591.7474657089
2014-12-11,7346.35,7455.22,7323.7,7385.1,2231.4416757182
2014-12-12,7385.1,7385.1,7104.43,7121.97,1190.601431004
2014-12-15,7122.02,7231.6,6666.76,6841.32,2186.5133198313
2014-12-16,6832.53,6961.56,6402.76,6622.03,6848.3651044814
2014-12-17,6696.58,7003.57,6521.17,6843.5,4861.8899406229
2014-12-18,7016.73,7100,6807.1,6815.01,2053.8676976889
2014-12-19,6920.24,6920.24,6578.18,6634.26,5706.9709204012
2014-12-22,6652.78,6821.13,6516.91,6608.09,1416.312933198
2014-12-23,6579.06,6665.83,6548.8,6548.8,1736.1600382026
2014-12-29,6548.8,6665.88,6490.52,6508.1,2049.588806652
2014-12-30,6665.88,6665.88,6345.41,6345.41,3318.2799990786
2015-01-02,6402.76,6485.74,6402.76,6411.54,591.55668584477
2015-01-05,6358.9,6424.79,6051.92,6279.98,2836.9047574328
2015-01-07,6279.98,6354.52,6209.84,6227.35,1505.0999222126
2015-01-08,6227.35,6576.87,6218.62,6455.44,2871.1358857276
2015-01-09,6569.41,6621.98,6455.4,6455.44,1493.3329718613
2015-01-12,6510.64,6586.95,6459.76,6464.17,873.96349427699
2015-01-13,6490.48,6841.32,6490.48,6665.88,2768.4425008431
2015-01-14,6661.29,6661.29,6350.13,6527.56,1403.4762600874
2015-01-15,6527.56,6638.7,6232.08,6267.68,2174.74636948
2015-01-16,6315.04,6376.14,6087.02,6244.88,1714.7655830184
2015-01-19,6244.93,6496.61,6087.06,6496.61,1748.9967113132
2015-01-20,6479.03,6638.7,6204.54,6389.26,2245.348071588
2015-01-21,6402.76,6665.88,6367.72,6612.4,2461.432068949
2015-01-22,6676.33,6839.55,6582.57,6796.59,2265.6728040131
2015-01-23,6753.59,6920.02,6642.06,6767.65,1757.5544933869
2015-01-26,6676.42,6815.01,6635.88,6687.38,979.86604743907
2015-01-27,6691.46,6753.59,6492.33,6753.59,1152.0914116724
2015-01-28,6788.64,6788.69,6622.03,6625.2,1384.2212504216
2015-01-29,6665.92,6694.88,6449.24,6573.36,777.68844594782
2015-01-30,6558.97,6709.73,6534.33,6586.5,1496.5421401389
2015-02-02,6668.53,6740.31,6372.94,6402.76,2709.6077490864
2015-02-03,6315.04,6516.74,6273,6507.58,4469.3016879918
2015-02-04,6446.67,6538.66,6373.86,6490.52,1151.0216889131
2015-02-05,6506.26,6506.26,6402.76,6472.94,758.43343628199
2015-02-06,6472.05,6665.01,6472.05,6665.01,1431.2890518269
2015-02-09,6665.01,6700.98,6509.82,6700.98,2067.7740935587
2015-02-10,6687.13,6876.38,6591.74,6876.38,2060.2860342442
2015-02-11,6890.73,6959.72,6753.59,6959.72,1369.2451317926
2015-02-12,6648.35,6683.43,6312.89,6586.95,4227.5443444096
2015-02-13,6565.03,6586.95,6402.76,6407.16,1496.5421401389
2015-02-16,6446.67,6490.48,6385.22,6402.76,1008.7485619378
2015-02-17,6402.76,6479.95,6358.95,6380.84,1525.4246546377
2015-02-18,6445.74,6445.74,6167.7,6183.49,3279.7699797469
2015-02-19,6228.22,6444.74,6228.22,6393.99,4722.8259819252
2015-02-20,6409,6429.08,6296.94,6296.94,3840.3047055745
2015-02-23,6358.9,6429.08,6317.68,6402.76,1571.4227332838
2015-02-24,6402.76,6436.05,6277.61,6315.04,1404.5459828466
2015-02-25,6354.42,6354.42,6280.01,6315.04,1621.6997029669
2015-02-26,6320.89,6331.81,6279.98,6306.29,972.37798812458
2015-02-27,6332.5,6420.31,6285.28,6341.02,2110.5630039272
2015-03-02,6414.17,6414.17,6205.45,6271.21,860.05709840722
2015-03-03,6236.11,6256.24,6069.51,6187.87,1600.3052477826
2015-03-04,6187.87,6358.9,6187.87,6202.79,913.54323636787
2015-03-05,6227.35,6227.35,6087.02,6204.06,2383.3423075265
2015-03-06,6202.74,6249.93,6201.03,6201.19,1696.5802961118
2015-03-09,6183.49,6240.02,6157.18,6192.26,1131.7666792473
2015-03-10,6168.58,6182.6,6051.92,6051.92,2430.4101089319
2015-03-11,6051.92,6111.26,6014.52,6111.26,1760.7636616645
2015-03-12,6052.84,6139.63,5930,6008.07,1967.2201541926
2015-03-13,6012.49,6025.57,5771.26,5807.35,2277.4397543644
2015-03-16,5810.77,5832.65,5701.09,5723.01,1842.0625913647
2015-03-17,5723.01,5823.88,5648.46,5788.81,1138.1850158026
2015-03-18,5854.58,5854.58,5749.34,5815.12,1407.7551511243
2015-03-19,5823.88,6148.4,5823.88,6008.07,2643.2849380152
2015-03-20,6051.97,6357.99,6051.97,6227.35,6616.2352657322
2015-03-23,6292.25,6358.9,6209.8,6358.9,1053.6769178248
2015-03-24,6315.04,6451.02,6223.41,6231.73,1374.5937455887
2015-03-25,6251.89,6306.29,6104.33,6306.29,1785.3672851264
2015-03-26,6269.22,6312.64,6156.16,6254.41,1080.4199868051
2015-03-27,6296.62,6358.9,6139.63,6139.63,1666.6280588538
2015-03-30,6216.34,6293.43,6148.44,6227.35,837.59292046375
2015-03-31,6301.9,6301.9,6141.51,6205.07,1528.6338229153
2015-04-01,6192.22,6225.59,6072.8,6122.09,1829.2259182542
2015-04-02,6051.92,6051.92,5894.97,5994.91,2387.6211985633
2015-04-07,5964.22,6182.6,5964.22,6165.08,1669.8372271314
2015-04-08,6183.49,6183.49,5965.09,6051.92,947.77436466268
2015-04-09,6053.38,6095.73,5920.36,5920.36,1834.5745320502
2015-04-10,6008.02,6008.07,5915.16,5964.22,2306.3222688631
2015-04-13,5964.22,6000.19,5964.22,6000.19,655.74005139755
2015-04-14,6001.1,6001.1,5877.43,5953.68,861.12682116643
2015-04-15,5990.32,6263.3,5953.68,6244.88,2222.8838936445
2015-04-16,6261.24,6402.76,6179.1,6402.76,1648.4427719472
2015-04-17,6402.76,6420.31,6145.81,6288.73,2143.7244094628
2015-04-20,6380.79,6568.49,6332.59,6508,1864.5267693082
2015-04-21,6573.75,6657.08,6359.17,6447.49,1695.5105733525
2015-04-22,6447.57,6622.03,6447.57,6622.03,1903.0367886399
2015-04-23,6643.08,6645.73,6543.36,6622.03,1840.9928686055
2015-04-24,6647.34,6841.32,6547.48,6841.32,1540.4007732667
2015-04-27,6841.32,7188.64,6823.76,7103.57,2851.8808760618
2015-04-28,7103.61,7104.53,6753.59,6788.69,1185.252817208
2015-04-29,6797.5,6929.02,6500.12,6648.74,1935.1284714162
2015-04-30,6616.33,6841.32,6508.98,6709.73,1345.7112310899
2015-05-04,6832.48,6832.48,6489.59,6503.62,1400.2670918098
2015-05-05,6489.59,6489.59,6095.82,6139.63,3046.5704182385
2015-05-06,6165.94,6226.12,6060.74,6174.71,1423.8009925125
2015-05-07,6214.09,6273.4,6117.71,6273.4,1546.8191098219
2015-05-08,6312.42,6512.4,6262.77,6426.01,1476.2174077139
2015-05-11,6426.31,6426.31,6196.65,6196.65,633.27587345407
2015-05-12,6312.42,6446.62,6273.13,6446.62,1022.6549578076
2015-05-13,6665.88,6927.26,6621.61,6885.17,8087.10405965
2015-05-14,6832.58,6876.38,6723.91,6876.38,5684.5067424577
2015-05-15,6885.2,7016.63,6867.61,6972.87,2699.9802442535
2015-05-18,6972.87,7014.93,6771.28,6830.77,3310.7919397641
2015-05-19,6775.53,6867.61,6586.95,6762.19,2632.5877104231
2015-05-20,6671.21,6885.07,6608.13,6863.23,3624.2207082135
2015-05-21,6823.8,6867.61,6737.28,6836.91,1370.3148545518
2015-05-22,6858.81,7014.1,6763.26,7014.1,1609.9327526155
2015-05-25,6929.02,6972.83,6885.17,6909.73,1318.9681621096
2015-05-26,6797.46,6867.61,6793.07,6841.32,1720.1141968144
2015-05-27,6823.76,6893.86,6675.28,6753.59,4269.2635320189
2015-05-28,6710.62,6814.74,6674.7,6706.23,2079.54104391
2015-05-29,6753.59,6841.22,6626.47,6782.55,30785.55128739
2015-06-01,6708.87,6778.17,6276.51,6407.16,2399.3881489147
2015-06-02,6479.9,6621.14,6147.56,6183.49,2230.371952959
2015-06-03,6185.37,6468.51,6185.37,6420.31,1801.4131265146
2015-06-05,6578.18,6595.72,6161.55,6229.54,2941.7375878356
2015-06-08,6315.04,6429.08,6183.53,6243.14,750.9453769675
2015-06-09,6244.88,6329.66,6113.34,6130.86,1680.5344547236
2015-06-10,6183.49,6357.59,6166.83,6329,1854.8992644753
2015-06-11,6375.53,6418.37,6142.27,6401.01,1711.5564147407
2015-06-12,6315.04,6315.04,6113.34,6245.02,1440.9165566599
2015-06-15,6245.02,6312.42,6140.56,6227.35,1003.3999481418
2015-06-16,6153.88,6295.18,6152.92,6271.21,1673.0463954091
2015-06-17,6284.78,6312.39,5964.27,6051.92,1730.8114244066
2015-06-18,6052.07,6103.19,5961.14,5961.14,2385.4817530449
2015-06-19,6016.83,6104.54,5832.65,5937.9,4506.7419845642
2015-06-22,6034.16,6109.19,5937.9,6050.18,834.38375218611
2015-06-23,6069.51,6182.6,6051.97,6099.43,665.36755623046
2015-06-24,6066.52,6226.38,6066.52,6166.39,1305.0617662398
2015-06-25,6167.82,6214.19,5975.19,6099.9,1913.734016232
2015-06-26,6028.62,6139.63,5973,5974.27,1141.3941840802
2015-06-29,5929.14,5929.14,5341.52,5744.17,1435.5679428638
2015-06-30,5744.99,5920.36,5703.31,5830.54,3422.0431067223
2015-07-01,5829.98,6095.77,5778.88,5933.96,1988.6146093769
2015-07-02,5885.32,6020.57,5798.88,5944.92,940.28630534819
2015-07-03,5937.9,5986.72,5658.16,5841.42,1295.4342614069
2015-07-06,5701.09,6008.07,5701.09,5947.69,757.36371352278
2015-07-07,5955.41,6051.23,5766.87,5771.6,1528.6338229153
2015-07-08,5745.08,6008.02,5735.22,5943.17,2153.3519142957
2015-07-09,5943.17,6051.92,5823.88,6017.98,1909.4551251951
2015-07-10,6089.68,6227.35,6036.11,6183.49,1738.2994837211
2015-07-13,6201.03,6376.45,6139.63,6221.67,1222.6931137804
2015-07-14,6315.04,6393.99,6183.53,6393.99,1538.2613277482
2015-07-15,6363.3,6425.38,6236.11,6380.84,892.14878118361
2015-07-16,6380.62,6665.88,6380.39,6578.18,2027.1246287086
2015-07-17,6578.18,6578.18,6446.62,6489.59,1401.336814569
2015-07-20,6489.59,6613.27,6293.13,6363.3,1831.3653637726
2015-07-21,6446.59,6446.62,6254.68,6393.99,1270.830637945
2015-07-22,6381.67,6463.54,6183.49,6301.9,1451.613784252
2015-07-23,6301.9,6577.53,6288.73,6577.3,2375.854248212
2015-07-24,6577.3,6680.68,6477.39,6665.88,2806.9525201748
2015-07-27,6666.02,6745.7,6446.76,6657.12,1393.8487552545
2015-07-28,6699.22,6740.44,6525.99,6599.9,1946.8954217676
2015-07-29,6527.41,6621.87,6525.55,6569.41,1853.8295417161
2015-07-30,6577.3,6618.93,6511.55,6607.12,2232.5113984775
2015-07-31,6579.06,6753.59,6565.03,6753.59,1828.156195495
2015-08-03,6666.42,6783.73,6648.77,6783.73,1548.9585553404
2015-08-04,6753.59,6753.59,6622.03,6622.03,1502.9604766942
2015-08-05,6622.03,6687.8,6460.7,6664.14,1830.2956410134
2015-08-06,6543.09,6665.88,6530.86,6621.95,1702.998632667
2015-08-07,6578.18,6664.14,6512.45,6664.14,1414.1734876795
2015-08-10,6664.09,6703.51,6586.68,6665.88,1222.6931137804
2015-08-11,6665.88,6683.34,6446.67,6578.18,2104.1446673719
2015-08-12,6576.39,6576.39,6359.79,6466.74,2182.2344287944
2015-08-13,6490.43,6665.83,6424.74,6486,2197.2105474234
2015-08-14,6580.99,6661.47,6541.25,6589.42,955.26242397718
2015-08-17,6579.98,6621.11,6578.18,6578.18,1247.2967372423
2015-08-18,6569.41,6569.45,6420.35,6490.48,1723.3233650921
2015-08-19,6407.86,6560.6,6402.81,6525.55,1722.2536423329
